id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/14/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/09/20,10
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/12/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/10/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/19/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/07/20,10
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/20/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/06/20,10
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/16/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/15/20,0
Q008012017,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွှေး,04/11/20,0
Q008012010,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,ရေမွေး,04/05/20,10
Q008012004,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (ကရင်ကုန်း),04/05/20,33
Q008012009,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (ကြိုးကြာကန်),04/05/20,4
Q008012002,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (တာပွန်),04/05/20,26
Q008012006,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (ဒမငယ်),04/05/20,26
Q008012001,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (နတ္တလင်း),04/05/20,28
Q008012005,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (ပေါက်တုန်း),04/05/20,5
Q008012007,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (ပဲမခမ်း),04/05/20,9
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/18/20,24
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/08/20,39
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/07/20,39
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/09/20,29
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/06/20,39
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/16/20,24
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/19/20,19
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/14/20,24
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/10/20,24
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/12/20,24
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/20/20,20
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/15/20,24
Q008012011,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျ),04/11/20,24
Q008012008,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက (အောင်ဇေယျာ),04/05/20,39
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/09/20,11
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/07/20,33
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/08/20,33
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/18/20,6
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/19/20,6
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/20/20,5
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/10/20,8
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/14/20,6
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/06/20,33
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/11/20,6
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/15/20,6
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/16/20,6
Q008012012,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကရင်ကုန်း,04/12/20,6
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/14/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/19/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/12/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/08/20,4
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/07/20,4
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/16/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/10/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/06/20,4
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/09/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/18/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/15/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/11/20,3
Q008012020,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ကြိုးကြာကန်,04/20/20,3
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/07/20,26
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/10/20,14
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/15/20,11
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/09/20,21
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/14/20,11
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/08/20,26
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/18/20,11
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/11/20,11
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/12/20,11
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/20/20,6
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/06/20,26
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/16/20,11
Q008012014,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက တာပွန်,04/19/20,7
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/20/20,1
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/15/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/12/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/18/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/07/20,26
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/09/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/06/20,26
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/16/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/08/20,26
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/19/20,2
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/10/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/14/20,9
Q008012015,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက ဒမငယ်,04/11/20,9
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/16/20,6
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/19/20,4
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/18/20,6
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/07/20,28
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/08/20,28
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/11/20,6
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/10/20,7
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/14/20,6
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/09/20,14
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/15/20,6
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/12/20,6
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/20/20,3
Q008012013,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက နတ်တလင်း,04/06/20,28
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/12/20,3
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/20/20,1
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/10/20,4
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/14/20,3
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/07/20,9
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/08/20,9
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/11/20,3
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/16/20,3
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/18/20,3
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/09/20,4
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/06/20,9
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/19/20,1
Q008012018,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အထက(ခွဲ) ပဲမခမ်း,04/15/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/12/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/18/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/20/20,0
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/08/20,5
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/14/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/07/20,5
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/16/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/06/20,5
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/10/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/19/20,0
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/11/20,3
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/09/20,4
Q008012019,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အမကလွန် ပေါက်တုန်း,04/15/20,3
Q008012003,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက (ပွတ်စု),04/05/20,17
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/16/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/18/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/06/20,17
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/07/20,17
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/08/20,17
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/14/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/10/20,6
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/11/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/12/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/15/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/20/20,2
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/19/20,4
Q008012016,MMR008,Bago (West),MMR008012,Nattalin,ကွာရန်တင်းစခန်း,အလက ပွတ်စု,04/09/20,11
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/07/20,5
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/18/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/10/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/16/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/14/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/15/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/12/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/06/20,5
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/17/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/13/20,4
Q008014009,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အထက) ရွေဗန်းတော,04/05/20,5
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/07/20,1
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/15/20,0
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/10/20,1
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/06/20,1
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/12/20,0
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/16/20,0
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/18/20,0
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/13/20,0
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/14/20,0
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/05/20,1
Q008014012,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ကုန်း,04/17/20,0
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/15/20,2
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/17/20,2
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/18/20,2
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/16/20,2
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/10/20,6
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/06/20,8
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/07/20,8
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/14/20,2
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/13/20,2
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/12/20,5
Q008014019,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ကြို့ပင်ဝိုင်း,04/05/20,8
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/18/20,0
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/12/20,0
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/06/20,5
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/17/20,0
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/15/20,0
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/13/20,0
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/07/20,5
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/16/20,0
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/10/20,3
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/05/20,5
Q008014033,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂွေးချောင်း,04/14/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/18/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/10/20,5
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/15/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/12/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/06/20,5
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/14/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/17/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/05/20,5
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/16/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/13/20,0
Q008014028,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဂုံညင်းတန်း,04/07/20,5
Q008014013,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ငှက်ကြီးသိုက်,04/10/20,0
Q008014013,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ငှက်ကြီးသိုက်,04/07/20,1
Q008014013,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ငှက်ကြီးသိုက်,04/15/20,0
Q008014013,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ငှက်ကြီးသိုက်,04/12/20,0
Q008014013,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ငှက်ကြီးသိုက်,04/18/20,0
