,id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
265,Q008014039,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘန်းဘွေးကုန်း,04/18/20,0
266,Q008014039,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘန်းဘွေးကုန်း,04/07/20,2
267,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/10/20,2
268,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/14/20,2
269,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/16/20,2
270,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/06/20,2
271,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/13/20,2
272,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/18/20,2
273,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/07/20,2
274,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/12/20,2
275,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/17/20,2
276,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/05/20,2
277,Q008014042,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ဘုကြီး,04/15/20,2
278,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/14/20,1
279,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/18/20,1
280,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/06/20,3
281,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/15/20,1
282,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/12/20,1
283,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/17/20,1
284,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/10/20,3
285,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/13/20,1
286,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/05/20,3
287,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/07/20,3
288,Q008014024,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) မြို့တွင်း,04/16/20,1
289,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/18/20,0
290,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/16/20,0
291,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/15/20,0
292,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/13/20,0
293,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/17/20,0
294,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/06/20,1
295,Q008014030,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,(အမက) ယောက်ချောင်း,04/14/20,0
